Jobnum,Cable Num,System,Function,Cable  Type,Origin  Location,Origin  Station,Origin  Conn  Type,Origin  Instr,Dest.  Location,Dest.  Station,Dest.  Conn  Type,Dest.  Instr,Length,Routing
L2NT14,L2F03150,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA07-0816-SLOT 1--J6 PRETERM,,CASETTE,1,L2KG06-4944-SLOT 1-J6 PRETERM,,CASETTE,1,210,"IC:TC7KAFP01,KGT01,TD6KGFGP16,TA6KGFP17"
L2NT15,L2F03181,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0447-SLOT 1--J1 PRETERM,,CASETTE,1,L2KG08-3A48-SLOT 1-J1 PRETERM,,CASETTE,1,170,"IC:TC8KAF01,KGT01-8,TD8KGFGP1,TD8KGFP4"
L2NT15,L2F03182,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0447-SLOT 1--J2 PRETERM,,CASETTE,1,L2KG08-3A48-SLOT 1-J2 PRETERM,,CASETTE,1,170,"IC:TC8KAF01,KGT01-8,TD8KGFGP1,TD8KGFP4"
L2NT15,L2F03183,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0447-SLOT 1--J3 PRETERM,,CASETTE,1,L2KG08-3A48-SLOT 1-J3 PRETERM,,CASETTE,1,170,"IC:TC8KAF01,KGT01-8,TD8KGFGP1,TD8KGFP4"
L2NT15,L2F03184,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0447-SLOT 1--J4 PRETERM,,CASETTE,1,L2KG08-3A48-SLOT 1-J4 PRETERM,,CASETTE,1,170,"IC:TC8KAF01,KGT01-8,TD8KGFGP1,TD8KGFP4"
L2NT15,L2F03185,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0447-SLOT 1--J5 PRETERM,,CASETTE,1,L2KG08-3A48-SLOT 1-J5 PRETERM,,CASETTE,1,170,"IC:TC8KAF01,KGT01-8,TD8KGFGP1,TD8KGFP4"
L2NT15,L2F03186,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0447-SLOT 1--J6 PRETERM,,CASETTE,1,L2KG08-3A48-SLOT 1-J6 PRETERM,,CASETTE,1,170,"IC:TC8KAF01,KGT01-8,TD8KGFGP1,TD8KGFP4"
L2NT15,L2F03187,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0447-SLOT 2--J1 PRETERM,,CASETTE,1,L2KG08-3A48-SLOT 2-J1 PRETERM,,CASETTE,1,170,"IC:TC8KAF01,KGT01-8,TD8KGFGP1,TD8KGFP4"
L2NT15,L2F03188,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0447-SLOT 2--J2 PRETERM,,CASETTE,1,L2KG08-3A48-SLOT 2-J2 PRETERM,,CASETTE,1,170,"IC:TC8KAF01,KGT01-8,TD8KGFGP1,TD8KGFP4"
L2NT15,L2F03189,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0447-SLOT 2--J3 PRETERM,,CASETTE,1,L2KG08-3A48-SLOT 2-J3 PRETERM,,CASETTE,1,170,"IC:TC8KAF01,KGT01-8,TD8KGFGP1,TD8KGFP4"
L2NT15,L2F03190,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0447-SLOT 2--J4 PRETERM,,CASETTE,1,L2KG08-3A48-SLOT 2-J4 PRETERM,,CASETTE,1,170,"IC:TC8KAF01,KGT01-8,TD8KGFGP1,TD8KGFP4"
L2NT15,L2F03191,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0447-SLOT 2--J5 PRETERM,,CASETTE,1,L2KG08-3A48-SLOT 2-J5 PRETERM,,CASETTE,1,170,"IC:TC8KAF01,KGT01-8,TD8KGFGP1,TD8KGFP4"
L2NT15,L2F03192,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0447-SLOT 2--J6 PRETERM,,CASETTE,1,L2KG08-3A48-SLOT 2-J6 PRETERM,,CASETTE,1,170,"IC:TC8KAF01,KGT01-8,TD8KGFGP1,TD8KGFP4"
L2NT15,L2F03193,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0446-SLOT 1--J1 PRETERM,,CASETTE,1,L2KG08-8C48-SLOT 1-J1 PRETERM,,CASETTE,1,160,"IC:TC8KAF01,KGT01-8,TD8KGFGP3,TD8KGFP12"
L2NT15,L2F03194,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0446-SLOT 1--J2 PRETERM,,CASETTE,1,L2KG08-8C48-SLOT 1-J2 PRETERM,,CASETTE,1,160,"IC:TC8KAF01,KGT01-8,TD8KGFGP3,TD8KGFP12"
L2NT15,L2F03195,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0446-SLOT 1--J3 PRETERM,,CASETTE,1,L2KG08-8C48-SLOT 1-J3 PRETERM,,CASETTE,1,160,"IC:TC8KAF01,KGT01-8,TD8KGFGP3,TD8KGFP12"
L2NT15,L2F03196,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0446-SLOT 1--J4 PRETERM,,CASETTE,1,L2KG08-8C48-SLOT 1-J4 PRETERM,,CASETTE,1,160,"IC:TC8KAF01,KGT01-8,TD8KGFGP3,TD8KGFP12"
L2NT15,L2F03197,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0446-SLOT 1--J5 PRETERM,,CASETTE,1,L2KG08-8C48-SLOT 1-J5 PRETERM,,CASETTE,1,160,"IC:TC8KAF01,KGT01-8,TD8KGFGP3,TD8KGFP12"
L2NT15,L2F03198,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0446-SLOT 1--J6 PRETERM,,CASETTE,1,L2KG08-8C48-SLOT 1-J6 PRETERM,,CASETTE,1,160,"IC:TC8KAF01,KGT01-8,TD8KGFGP3,TD8KGFP12"
L2NT15,L2F03199,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0446-SLOT 2--J1 PRETERM,,CASETTE,1,L2KG08-8C48-SLOT 2-J1 PRETERM,,CASETTE,1,160,"IC:TC8KAF01,KGT01-8,TD8KGFGP3,TD8KGFP12"
L2NT15,L2F03200,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0446-SLOT 2--J2 PRETERM,,CASETTE,1,L2KG08-8C48-SLOT 2-J2 PRETERM,,CASETTE,1,160,"IC:TC8KAF01,KGT01-8,TD8KGFGP3,TD8KGFP12"
L2NT15,L2F03201,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0446-SLOT 2--J3 PRETERM,,CASETTE,1,L2KG08-8C48-SLOT 2-J3 PRETERM,,CASETTE,1,160,"IC:TC8KAF01,KGT01-8,TD8KGFGP3,TD8KGFP12"
L2NT15,L2F03202,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0446-SLOT 2--J4 PRETERM,,CASETTE,1,L2KG08-8C48-SLOT 2-J4 PRETERM,,CASETTE,1,160,"IC:TC8KAF01,KGT01-8,TD8KGFGP3,TD8KGFP12"
L2NT15,L2F03203,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0446-SLOT 2--J5 PRETERM,,CASETTE,1,L2KG08-8C48-SLOT 2-J5 PRETERM,,CASETTE,1,160,"IC:TC8KAF01,KGT01-8,TD8KGFGP3,TD8KGFP12"
L2NT15,L2F03204,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0446-SLOT 2--J6 PRETERM,,CASETTE,1,L2KG08-8C48-SLOT 2-J6 PRETERM,,CASETTE,1,160,"IC:TC8KAF01,KGT01-8,TD8KGFGP3,TD8KGFP12"
L2NT15,L2F03205,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0444-SLOT 1--J1 PRETERM,,CASETTE,1,L2KG08-5234-SLOT 1-J1 PRETERM,,CASETTE,1,140,"IC:TC8KAF01,KGT01-8,TD8KGFGP2,TD8KGFP5"
L2NT15,L2F03206,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0444-SLOT 1--J2 PRETERM,,CASETTE,1,L2KG08-5234-SLOT 1-J2 PRETERM,,CASETTE,1,140,"IC:TC8KAF01,KGT01-8,TD8KGFGP2,TD8KGFP5"
L2NT15,L2F03207,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0444-SLOT 1--J3 PRETERM,,CASETTE,1,L2KG08-5234-SLOT 1-J3 PRETERM,,CASETTE,1,140,"IC:TC8KAF01,KGT01-8,TD8KGFGP2,TD8KGFP5"
L2NT15,L2F03208,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0444-SLOT 1--J4 PRETERM,,CASETTE,1,L2KG08-5234-SLOT 1-J4 PRETERM,,CASETTE,1,140,"IC:TC8KAF01,KGT01-8,TD8KGFGP2,TD8KGFP5"
L2NT15,L2F03209,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0444-SLOT 1--J5 PRETERM,,CASETTE,1,L2KG08-5234-SLOT 1-J5 PRETERM,,CASETTE,1,140,"IC:TC8KAF01,KGT01-8,TD8KGFGP2,TD8KGFP5"
L2NT15,L2F03210,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0444-SLOT 1--J6 PRETERM,,CASETTE,1,L2KG08-5234-SLOT 1-J6 PRETERM,,CASETTE,1,140,"IC:TC8KAF01,KGT01-8,TD8KGFGP2,TD8KGFP5"
L2NT15,L2F03217,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0441-SLOT 1--J1 PRETERM,,CASETTE,1,L2KG08-5534-SLOT 1-J1 PRETERM,,CASETTE,1,150,"IC:TC8KAF01,KGT01-8,TD8KGFGP2,TD8KGFP5"
L2NT15,L2F03218,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0441-SLOT 1--J2 PRETERM,,CASETTE,1,L2KG08-5534-SLOT 1-J2 PRETERM,,CASETTE,1,150,"IC:TC8KAF01,KGT01-8,TD8KGFGP2,TD8KGFP5"
L2NT15,L2F03219,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0441-SLOT 1--J3 PRETERM,,CASETTE,1,L2KG08-5534-SLOT 1-J3 PRETERM,,CASETTE,1,150,"IC:TC8KAF01,KGT01-8,TD8KGFGP2,TD8KGFP5"
L2NT15,L2F03220,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0441-SLOT 1--J4 PRETERM,,CASETTE,1,L2KG08-5534-SLOT 1-J4 PRETERM,,CASETTE,1,150,"IC:TC8KAF01,KGT01-8,TD8KGFGP2,TD8KGFP5"
L2NT15,L2F03221,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0441-SLOT 1--J5 PRETERM,,CASETTE,1,L2KG08-5534-SLOT 1-J5 PRETERM,,CASETTE,1,150,"IC:TC8KAF01,KGT01-8,TD8KGFGP2,TD8KGFP5"
L2NT15,L2F03222,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA08-0441-SLOT 1--J6 PRETERM,,CASETTE,1,L2KG08-5534-SLOT 1-J6 PRETERM,,CASETTE,1,150,"IC:TC8KAF01,KGT01-8,TD8KGFGP2,TD8KGFP5"
L2NT15,L2F03223,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA09-0347-SLOT 1--J1 PRETERM,,CASETTE,1,L2KG09-3C48-SLOT 1-J1 PRETERM,,CASETTE,1,170,"IC:TC9KAF01,KGT01-9,TD9KGFGP1,TD9KGFG04"
L2NT15,L2F03224,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA09-0347-SLOT 1--J2 PRETERM,,CASETTE,1,L2KG09-3C48-SLOT 1-J2 PRETERM,,CASETTE,1,170,"IC:TC9KAF01,KGT01-9,TD9KGFGP1,TD9KGFG04"
L2NT15,L2F03225,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA09-0347-SLOT 1--J3 PRETERM,,CASETTE,1,L2KG09-3C48-SLOT 1-J3 PRETERM,,CASETTE,1,170,"IC:TC9KAF01,KGT01-9,TD9KGFGP1,TD9KGFG04"
L2NT15,L2F03226,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA09-0347-SLOT 1--J4 PRETERM,,CASETTE,1,L2KG09-3C48-SLOT 1-J4 PRETERM,,CASETTE,1,170,"IC:TC9KAF01,KGT01-9,TD9KGFGP1,TD9KGFG04"
L2NT15,L2F03227,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA09-0347-SLOT 1--J5 PRETERM,,CASETTE,1,L2KG09-3C48-SLOT 1-J5 PRETERM,,CASETTE,1,170,"IC:TC9KAF01,KGT01-9,TD9KGFGP1,TD9KGFG04"
L2NT15,L2F03228,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA09-0347-SLOT 1--J6 PRETERM,,CASETTE,1,L2KG09-3C48-SLOT 1-J6 PRETERM,,CASETTE,1,170,"IC:TC9KAF01,KGT01-9,TD9KGFGP1,TD9KGFG04"
L2NT15,L2F03229,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA09-0347-SLOT 2--J1 PRETERM,,CASETTE,1,L2KG09-3C48-SLOT 2-J1 PRETERM,,CASETTE,1,170,"IC:TC9KAF01,KGT01-9,TD9KGFGP1,TD9KGFG04"
L2NT15,L2F03230,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA09-0347-SLOT 2--J2 PRETERM,,CASETTE,1,L2KG09-3C48-SLOT 2-J2 PRETERM,,CASETTE,1,170,"IC:TC9KAF01,KGT01-9,TD9KGFGP1,TD9KGFG04"
L2NT15,L2F03231,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA09-0347-SLOT 2--J3 PRETERM,,CASETTE,1,L2KG09-3C48-SLOT 2-J3 PRETERM,,CASETTE,1,170,"IC:TC9KAF01,KGT01-9,TD9KGFGP1,TD9KGFG04"
L2NT15,L2F03232,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA09-0347-SLOT 2--J4 PRETERM,,CASETTE,1,L2KG09-3C48-SLOT 2-J4 PRETERM,,CASETTE,1,170,"IC:TC9KAF01,KGT01-9,TD9KGFGP1,TD9KGFG04"
L2NT15,L2F03233,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA09-0347-SLOT 2--J5 PRETERM,,CASETTE,1,L2KG09-3C48-SLOT 2-J5 PRETERM,,CASETTE,1,170,"IC:TC9KAF01,KGT01-9,TD9KGFGP1,TD9KGFG04"
L2NT15,L2F03234,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA09-0347-SLOT 2--J6 PRETERM,,CASETTE,1,L2KG09-3C48-SLOT 2-J6 PRETERM,,CASETTE,1,170,"IC:TC9KAF01,KGT01-9,TD9KGFGP1,TD9KGFG04"
L2NT15,L2F03235,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA10-1447-SLOT 1--J1 PRETERM,,CASETTE,1,L2KG10-0748-SLOT 1-J1 PRETERM,,CASETTE,1,155,"IC:KT10AT2,KT10AT1,KGT01,TD10KGFP5,TB10KGFP11,TL10KGFP11"
L2NT15,L2F03236,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA10-1447-SLOT 1--J2 PRETERM,,CASETTE,1,L2KG10-0748-SLOT 1-J2 PRETERM,,CASETTE,1,155,"IC:KT10AT2,KT10AT1,KGT01,TD10KGFP5,TB10KGFP11,TL10KGFP11"
L2NT15,L2F03237,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA10-1447-SLOT 1--J3 PRETERM,,CASETTE,1,L2KG10-0748-SLOT 1-J3 PRETERM,,CASETTE,1,155,"IC:KT10AT2,KT10AT1,KGT01,TD10KGFP5,TB10KGFP11,TL10KGFP11"
L2NT15,L2F03238,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA10-1447-SLOT 1--J4 PRETERM,,CASETTE,1,L2KG10-0748-SLOT 1-J4 PRETERM,,CASETTE,1,155,"IC:KT10AT2,KT10AT1,KGT01,TD10KGFP5,TB10KGFP11,TL10KGFP11"
L2NT15,L2F03239,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA10-1447-SLOT 1--J5 PRETERM,,CASETTE,1,L2KG10-0748-SLOT 1-J5 PRETERM,,CASETTE,1,155,"IC:KT10AT2,KT10AT1,KGT01,TD10KGFP5,TB10KGFP11,TL10KGFP11"
L2NT15,L2F03240,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA10-1447-SLOT 1--J6 PRETERM,,CASETTE,1,L2KG10-0748-SLOT 1-J6 PRETERM,,CASETTE,1,155,"IC:KT10AT2,KT10AT1,KGT01,TD10KGFP5,TB10KGFP11,TL10KGFP11"
L2NT15,L2F03241,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA10-1447-SLOT 2--J1 PRETERM,,CASETTE,1,L2KG10-0748-SLOT 2-J1 PRETERM,,CASETTE,1,155,"IC:KT10AT2,KT10AT1,KGT01,TD10KGFP5,TB10KGFP11,TL10KGFP11"
L2NT15,L2F03242,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA10-1447-SLOT 2--J2 PRETERM,,CASETTE,1,L2KG10-0748-SLOT 2-J2 PRETERM,,CASETTE,1,155,"IC:KT10AT2,KT10AT1,KGT01,TD10KGFP5,TB10KGFP11,TL10KGFP11"
L2NT15,L2F03243,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA10-1447-SLOT 2--J3 PRETERM,,CASETTE,1,L2KG10-0748-SLOT 2-J3 PRETERM,,CASETTE,1,155,"IC:KT10AT2,KT10AT1,KGT01,TD10KGFP5,TB10KGFP11,TL10KGFP11"
L2NT15,L2F03244,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA10-1447-SLOT 2--J4 PRETERM,,CASETTE,1,L2KG10-0748-SLOT 2-J4 PRETERM,,CASETTE,1,155,"IC:KT10AT2,KT10AT1,KGT01,TD10KGFP5,TB10KGFP11,TL10KGFP11"
L2NT15,L2F03245,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA10-1447-SLOT 2--J5 PRETERM,,CASETTE,1,L2KG10-0748-SLOT 2-J5 PRETERM,,CASETTE,1,155,"IC:KT10AT2,KT10AT1,KGT01,TD10KGFP5,TB10KGFP11,TL10KGFP11"
L2NT15,L2F03246,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,L2KA10-1447-SLOT 2--J6 PRETERM,,CASETTE,1,L2KG10-0748-SLOT 2-J6 PRETERM,,CASETTE,1,155,"IC:KT10AT2,KT10AT1,KGT01,TD10KGFP5,TB10KGFP11,TL10KGFP11"
L2BPM5,L2F03247,CMB18,CMB18 SIG,LMR6FRX4,"L2KG04-1930-J9R J10B,J11Y,J12G",,N600BJ,1,"LI05-X-J1R J2B,J3Y,J4G",1400,N600BJ,1,190,"IC:TA4KGFP05,IG04P15I04,TA4TFGP01,TA4TGFP01-A,TA4TGFP01-B,TA4TFGP01-C"
L2BPM6,L2F03248,CMB19,CMB19 SIG,LMR6FRX4,"L2KG05-6129-J9R J10B,J11Y,J12G",,N600BJ,1,"LI05-X-J1R J2B,J3Y,J4G",1440,N600BJ,1,197,"IC:TA5KGFP11,IG05P11I04,TA5TFGP01-D,TA5TFGP01-C,TA5TFGP01-B,TA5TFGP01-A"
L2BPM6,L2F03249,CMB22,CMB22 SIG,LMR6FRX4,"LI05-X-J1R J2B,J3Y,J4G",1560,N600BJ,1,"L2KG05-6129-J13R J14B,J15Y,J16G",,N600BJ,1,125,"IC:TA5KGFP11,IG05P11I04,TA5TFGP01-D,TA5TFGP01-E"
L2BPM6,L2F03250,CMB23,CMB23 SIG,LMR6FRX4,"L2KG06-6029-J1R J2B,J3Y,J4G",,N600BJ,1,"LI05-X-J1R J2B,J3Y,J4G",1600,N600BJ,1,180,"IC:TA6KGFP02,IG06P2I02,TA6TFGP01-A,TA5TFGP01-G,TA5TFGP01-F"
L2BPM6,L2F03251,CMB24,CMB24 SIG,LMR6FRX4,"L2KG06-6029-J5R J6B,J7Y,J8G",,N600BJ,1,"LI05-X-J1R J2B,J3Y,J4G",1640,N600BJ,1,140,"IC:TA6KGFP02,IG06P2I02,TA6TFGP01-A,TA5TFGP01-G"
L2BPM6,L2F03252,CMB25,CMB25 SIG,LMR6FRX4,"L2KG06-6029-J9R J10B,J11Y,J12G",,N600BJ,1,"LI06-X-J1R J2B,J3Y,J4G",1680,N600BJ,1,125,"IC:TA6KGFP02,IG06P2I02,TA6TFGP01-A"
L2BPM6,L2F03253,CMB28,CMB28 SIG,LMR6FRX4,"L2KG06-6129-J17R J18B,J19Y,J20G",,N600BJ,1,"LI06-X-J1R J2B,J3Y,J4G",1809,N600BJ,1,174,"IC:TA6KGFP12,IG06P12I02,TA6TFGP01-G,TA6TFGP01-F,TA6TFGP01-E"
L2BPM6,L2F03254,CMB29,CMB29 SIG,LMR6FRX4,"L2KG06-6129-J21R J22B,J23Y,J24G",,N600BJ,1,"LI06-X-J1R J2B,J3Y,J4G",1839,N600BJ,1,134,"IC:TA6KGFP12,IG06P12I02,TA6TFGP01-G,TA6TFGP01-F"
L2BPM6,L2F03255,CMB26,CMB26 SIG,LMR6FRX4,"L2KG06-6029-J13R J14B,J15Y,J16G",,N600BJ,1,"LI06-X-J1R J2B,J3Y,J4G",1729,N600BJ,1,125,"IC:TA6KGFP02,IG06P2I02,TA6TFGP01-A,TA6TFGP01-B"
L2BPM6,L2F03256,CMB27,CMB27 SIG,LMR6FRX4,"LI06-X-J1R J2B,J3Y,J4G",1769,N600BJ,1,"L2KG06-6029-J17R J18B,J19Y,J20G",,N600BJ,1,165,"IC:TA6KGFP02,IG06P2I02,TA6TFGP01-A,TA6TFGP01-B,TA6TFGP01-C"
L2BPM6,L2F03257,CMB32,CMB32 SIG,LMR6FRX4,"L2KG07-3727-J1R J2B,J3Y,J4G",,N600BJ,1,"LI06-X-J1R J2B,J3Y,J4G",1969,N600BJ,1,191,"IC:TA7KGFGP04,IG07P4I02,TA6TFGP01-L,TA6TFGP01-K,TA6TFGP01-J"
L2BPM6,L2F03258,CMB33,CMB33 SIG,LMR6FRX4,"L2KG07-3727-J5R J6B,J7Y,J8G",,N600BJ,1,"LI07-X-J1R J2B,J3Y,J4G",2009,N600BJ,1,151,"IC:TA7KGFGP04,IG07P4I02,TA6TFGP01-L,TA6TFGP01-K"
L2BPM6,L2F03259,CMB30,CMB30 SIG,LMR6FRX4,"L2KG06-6129-J25R J26B,J27Y,J28G",,N600BJ,1,"LI06-X-J1R J2B,J3Y,J4G",1889,N600BJ,1,125,"IC:TA6KGFP12,IG06P12I02,TA6TFGP01-G"
L2BPM6,L2F03260,CMB31,CMB31 SIG,LMR6FRX4,"L2KG06-6129-J29R J30B,J31Y,J32G",,N600BJ,1,"LI06-X-J1R J2B,J3Y,J4G",1929,N600BJ,1,125,"IC:TA6KGFP12,IG06P12I02,TA6TFGP01-G,TA6TFGP01-H"
L2BPM6,L2F03261,CMB34,CMB34 SIG,LMR6FRX4,"L2KG07-3727-J9R J10B,J11Y,J12G",,N600BJ,1,"LI07-X-J1R J2B,J3Y,J4G",2049,N600BJ,1,125,"IC:TA7KGFGP04,IG07P4I02,TA6TFGP01-L"
L2BPM6,L2F03262,CMB35,CMB35 SIG,LMR6FRX4,"L2KG07-3727-J13R J14B,J15Y,J16G",,N600BJ,1,"LI07-X-J1R J2B,J3Y,J4G",2090,N600BJ,1,125,"IC:TA7KGFGP04,IG07P4I02,TA6TFGP01-L"
L2BPM6,L2F03263,BPMX01,BPMX01 SIG,LMR4FRX4,"L2KG07-3727-J17R J18B,J19Y,J20G",,N400BJ,1,"LI07-X-J1R J2B,J3Y,J4G",2131,N400BJ,1,125,"IC:TA7KGFGP04,IG07P4I02,TA6TFGP01-L,TA6TFGP01-M,TA6TFGP01-N"
L2BPM6,L2F03264,BPMX02,BPMX02 SIG,LMR4FRX4,"L2KG07-3727-J21R J22B,J23Y,J24G",,N400BJ,1,"LI08-X-J1R J2B,J3Y,J4G",2161,N400BJ,1,149,"IC:TA7KGFGP04,IG07P4I02,TA6TFGP01-L,TA6TFGP01-M,TA6TFGP01-N,TA6TFGP01-O"
L2ODH6,L2F03271,HORNS/STROBES,LI05G ODM AUDIO/VISUAL WARN,4PR18AS,L2KA05-0701-TB01 1D-8D,,LFR,3,KG05-ODHTC1-TB01 9B-16B,,18FERLS,3,190,"ODH: TC5KAFP01,KGT02,"
L2ODH6,L2F03272,ODH:DAMP:LI05,LI05 ODH DAMPER STATUS/CTRL,4PR18AS,L2KA05-0701-TB01 11D-18D,,LFR,3,KG05-ODHTC3-TB01 1B-8B,,18FERLS,3,95,"ODH: TC5KAFP01,KGT02,KGROOF-C18,"
L2ODH6,L2F03273,ODH:SENL:LI05,LI05 ODM OXIGRAF CONTROLLER,12PR18AS,L2KA05-0701-TB01 21D-32D,,LFR,3,KG05-ODHTC4-TB02 5B-16B,,18FERLS,3,70,"ODH: TC5KAFP01,KGT02,"
L2ODH6,L2F03274,ODH:SENE:LI05,LI05 ODM OLDHAM  SENSOR,2PR16AS,L2KA05-0701-TB01 51D-54D,,LFR,3,LI05-SCELL1-TB01 1B-4B,1420,16FERLS,3,155,"ODH: TC5KAFP01,KGT02,KGROOF-C10,IG05P5I04,"
L2ODH6,L2F03275,FAN:LI05:01,LI05 ODM GALLERY FAN CTRL,12PR18AS,L2KA05-0701-TB02 1D-24D,,LFR,3,KG05-ODHTC5-C06 SW-TB01 1B-24B,,18FERLS,3,35,"ODH: TC5KAFP01,ALCOVE,"
L2ODH6,L2F03276,ODM PPS TC,LI05 ODM SPARE TO PPS,2PR16AS,L2KA05-0701-TB01 61D-64D,,LFR,3,KG05-TC01-TS1 122B-125B,,16FERLS,3,200,"ODH: TC5KAFP01,KGT02,KGROOF-C28"
L2ODH8,L2F03279,HORNS/STROBES,LI08G ODM AUDIO/VISUAL WARN,4PR18AS,L2KA08-0501-TB01 1D-8D,,LFR,3,KG09-ODHTC1-TB01 1B-8B,,18FERLS,3,240,"ODH: TC8KAF01,KGT02,"
L2ODH8,L2F03280,ODH:SENL:LI08,LI08 ODM OXIGRAF CONTROLLER,12PR18AS,L2KA08-0501-TB01 21D-32D,,LFR,3,KG08-ODHTC4-TB02 5B-16B,,18FERLS,3,70,"ODH: TC8KAF01,KGT02,"
L2ODH7,L2F03291,HORNS/STROBES,LI06G ODM AUDIO/VISUAL WARN,4PR18AS,L2KA06-0801-TB01 1D-8D,,LFR,3,KG07-ODHTC1-TB01 1B-8B,,18FERLS,3,230,"ODH: TB6KAFP01,KGT02,"
L2ODH7,L2F03292,ODH:DAMP:LI06,LI06 ODH DAMPER STATUS/CTRL,4PR18AS,L2KA06-0801-TB01 11D-18D,,LFR,3,KG06-ODHTC3-TB01 1B-8B,,18FERLS,3,85,"ODH: TB6KAFP01,KGT02,KGROOF-C18"
